enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,job_stability,low_experience,recent_job_change,high_experience
2817,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,Other,5,3,Pvt Ltd,1,21,0.0,0.16666666666666666,0,1,0
3898,city_23,0.899,Male,Has relevent experience,Part time course,Primary School,STEM,11,6,Pvt Ltd,1,178,0.0,0.08333333333333333,0,1,1
32739,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,3,Pvt Ltd,2,36,0.0,0.2222222222222222,0,0,0
208,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,58,1.0,0.22727272727272727,0,0,1
25962,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Masters,Humanities,19,0,Funded Startup,2,23,1.0,0.1,0,0,1
22253,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,2,Pvt Ltd,2,89,0.0,0.1111111111111111,0,0,1
24109,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5,Pvt Ltd,4,116,1.0,0.25,0,0,1
12802,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,21,7,Pvt Ltd,1,6,0.0,0.045454545454545456,0,1,1
27794,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5,Pvt Ltd,4,20,0.0,0.8,0,0,0
11243,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,2,20,0.0,0.09090909090909091,0,0,1
1779,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3,Unknown,2,119,1.0,0.18181818181818182,0,0,1
31212,city_75,0.939,Unknown,No relevent experience,no_enrollment,Masters,STEM,10,2,Unknown,0,13,0.0,0.0,0,1,1
23550,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,3,Pvt Ltd,3,10,0.0,0.13636363636363635,0,0,1
11518,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,2,Early Stage Startup,1,27,0.0,0.25,0,1,0
32655,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,1,2,Unknown,0,26,1.0,0.0,1,1,0
7572,city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,9,2,Unknown,2,91,1.0,0.2,0,0,0
25607,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,78,0.0,0.22727272727272727,0,0,1
32257,city_94,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,9,2,Pvt Ltd,1,166,0.0,0.1,0,1,0
29997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,1,36,1.0,0.14285714285714285,0,1,0
19325,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,3,Pvt Ltd,1,28,0.0,0.045454545454545456,0,1,1
10421,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,7,Pvt Ltd,5,19,0.0,0.22727272727272727,0,0,1
22346,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Pvt Ltd,1,66,0.0,0.1,0,1,0
1004,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,7,Pvt Ltd,4,10,0.0,0.18181818181818182,0,0,1
5996,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,21,5,Public Sector,5,13,0.0,0.22727272727272727,0,0,1
27879,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,3,Pvt Ltd,5,90,0.0,0.29411764705882354,0,0,1
30567,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,No Major,21,2,Unknown,5,8,0.0,0.22727272727272727,0,0,1
26259,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,4,NGO,2,4,0.0,0.09090909090909091,0,0,1
8493,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,7,Pvt Ltd,0,106,0.0,0.0,0,1,0
18363,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,2,Early Stage Startup,1,10,0.0,0.25,0,1,0
2058,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,16,2,Unknown,2,12,1.0,0.11764705882352941,0,0,1
21248,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,7,Pvt Ltd,5,15,1.0,0.2631578947368421,0,0,1
22906,city_98,0.949,Male,Has relevent experience,no_enrollment,High School,STEM,21,4,Pvt Ltd,5,33,0.0,0.22727272727272727,0,0,1
23704,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Pvt Ltd,5,4,0.0,0.22727272727272727,0,0,1
9417,city_44,0.725,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Unknown,2,88,1.0,0.2,0,0,0
4451,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,7,Public Sector,1,92,0.0,0.09090909090909091,0,1,1
2048,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,2,Unknown,1,143,0.0,0.3333333333333333,1,1,0
19109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,7,Pvt Ltd,1,48,0.0,0.058823529411764705,0,1,1
28032,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Unknown,2,89,1.0,0.4,0,0,0
15976,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,5,1,Pvt Ltd,1,36,1.0,0.16666666666666666,0,1,0
31888,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,2,Pvt Ltd,1,46,0.0,0.0625,0,1,1
10051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3,Public Sector,5,2,0.0,0.45454545454545453,0,0,1
25673,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Pvt Ltd,2,62,0.0,0.2,0,0,0
311,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,1,53,1.0,0.2,0,1,0
26882,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,4,2,Unknown,0,52,1.0,0.0,0,1,0
528,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,Public Sector,3,52,0.0,0.375,0,0,0
5443,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,3,Funded Startup,1,96,0.0,0.1,0,1,0
5251,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,7,2,Unknown,0,24,1.0,0.0,0,1,0
7133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,5,55,0.0,0.22727272727272727,0,0,1
18659,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,0,Early Stage Startup,0,129,0.0,0.0,0,1,0
10600,city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,14,2,Unknown,5,334,1.0,0.3333333333333333,0,0,1
18871,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,2,Pvt Ltd,3,41,0.0,0.25,0,0,1
25216,city_21,0.624,Unknown,No relevent experience,no_enrollment,Masters,STEM,7,7,Pvt Ltd,1,25,1.0,0.125,0,1,0
32983,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,7,Pvt Ltd,1,10,0.0,0.05555555555555555,0,1,1
24225,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,No Major,2,2,Unknown,1,45,1.0,0.3333333333333333,1,1,0
3832,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Unknown,1,158,0.0,0.16666666666666666,0,1,0
1515,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Funded Startup,1,87,0.0,0.14285714285714285,0,1,0
26186,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,4,57,0.0,0.5714285714285714,0,0,0
4035,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,2,25,0.0,0.09090909090909091,0,0,1
19436,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,6,Pvt Ltd,2,47,1.0,0.1111111111111111,0,0,1
7629,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,4,Pvt Ltd,0,55,0.0,0.0,0,1,1
31308,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,1,32,0.0,0.14285714285714285,0,1,0
4939,city_103,0.92,Male,Has relevent experience,Full time course,Phd,STEM,14,5,Public Sector,1,29,0.0,0.06666666666666667,0,1,1
11818,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,0,88,0.0,0.0,0,1,0
4587,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,4,11,0.0,0.18181818181818182,0,0,1
29263,city_64,0.6659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,3,Unknown,0,23,0.0,0.0,0,1,0
28578,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,7,Pvt Ltd,4,178,0.0,0.36363636363636365,0,0,1
19899,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,10,2,Unknown,1,109,1.0,0.09090909090909091,0,1,1
30600,city_99,0.915,Male,Has relevent experience,no_enrollment,High School,STEM,2,2,Unknown,1,39,0.0,0.3333333333333333,1,1,0
11474,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1,Pvt Ltd,5,19,0.0,0.3333333333333333,0,0,1
25149,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,2,Pvt Ltd,5,146,0.0,0.625,0,0,0
29846,city_126,0.479,Unknown,No relevent experience,no_enrollment,Primary School,STEM,2,2,Unknown,0,167,0.0,0.0,1,1,0
28844,city_114,0.926,Male,Has relevent experience,Part time course,High School,STEM,15,0,Pvt Ltd,1,34,0.0,0.0625,0,1,1
8231,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,7,3,Pvt Ltd,1,28,0.0,0.125,0,1,0
30119,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,7,Pvt Ltd,1,13,1.0,0.25,0,1,0
7729,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,Early Stage Startup,2,42,0.0,0.4,0,0,0
19974,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3,Pvt Ltd,1,64,0.0,0.16666666666666666,0,1,0
23689,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,7,Pvt Ltd,0,16,0.0,0.0,0,1,1
28903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,3,Pvt Ltd,1,250,0.0,0.1,0,1,0
22907,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,13,2,Funded Startup,1,84,0.0,0.07142857142857142,0,1,1
2840,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,17,2,Pvt Ltd,2,4,0.0,0.1111111111111111,0,0,1
23815,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,0,61,0.0,0.0,0,1,0
16849,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,7,Pvt Ltd,1,14,0.0,0.14285714285714285,0,1,0
6103,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,4,2,Unknown,1,18,0.0,0.2,0,1,0
31392,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,3,Pvt Ltd,1,246,0.0,0.05555555555555555,0,1,1
19467,city_128,0.527,Female,Has relevent experience,no_enrollment,Masters,Other,10,0,Pvt Ltd,2,18,1.0,0.18181818181818182,0,0,1
20902,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,3,NGO,5,57,0.0,0.38461538461538464,0,0,1
10774,city_65,0.802,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,2,Unknown,1,129,0.0,0.2,0,1,0
16461,city_20,0.7959999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,6,5,Pvt Ltd,1,35,0.0,0.14285714285714285,0,1,0
27975,city_16,0.91,Male,Has relevent experience,no_enrollment,Primary School,STEM,21,2,Unknown,2,90,0.0,0.09090909090909091,0,0,1
5433,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,5,21,1.0,0.22727272727272727,0,0,1
30934,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,2,NGO,1,57,0.0,0.05555555555555555,0,1,1
32473,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,4,1.0,0.22727272727272727,0,0,1
30624,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,4,2,Unknown,0,10,0.0,0.0,0,1,0
18899,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2,NGO,0,232,0.0,0.0,0,1,1
19862,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,0,Pvt Ltd,1,125,0.0,0.5,1,1,0
7937,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,2,2,Unknown,0,68,0.0,0.0,1,1,0
29617,city_100,0.887,Male,Has relevent experience,Part time course,High School,STEM,1,4,Pvt Ltd,1,166,0.0,0.5,1,1,0
31286,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,6,Pvt Ltd,2,47,1.0,0.18181818181818182,0,0,1
24076,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,8,7,Pvt Ltd,4,122,0.0,0.4444444444444444,0,0,0
31454,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,Unknown,4,336,1.0,0.25,0,0,1
23774,city_16,0.91,Unknown,No relevent experience,Full time course,Masters,Business Degree,3,2,Unknown,5,12,1.0,1.25,0,0,0
17945,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Arts,3,4,Pvt Ltd,3,37,0.0,0.75,0,0,0
15776,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Arts,16,3,NGO,5,63,0.0,0.29411764705882354,0,0,1
12760,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Unknown,5,41,0.0,0.22727272727272727,0,0,1
22446,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,1,Pvt Ltd,1,6,1.0,0.2,0,1,0
12292,city_76,0.698,Female,Has relevent experience,Full time course,Graduate,STEM,5,7,Pvt Ltd,0,17,0.0,0.0,0,1,0
27622,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,11,0,Early Stage Startup,2,22,1.0,0.16666666666666666,0,0,1
27051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4,Other,1,58,1.0,0.07692307692307693,0,1,1
5042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,1,92,0.0,0.045454545454545456,0,1,1
27516,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,2,Unknown,2,54,1.0,0.2222222222222222,0,0,0
218,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Other,3,3,Pvt Ltd,2,106,0.0,0.5,0,0,0
6289,city_67,0.855,Unknown,Has relevent experience,Full time course,Masters,STEM,15,3,Pvt Ltd,0,19,0.0,0.0,0,1,1
10223,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,5,Public Sector,1,200,1.0,0.16666666666666666,0,1,0
25621,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2,Pvt Ltd,1,110,0.0,0.058823529411764705,0,1,1
30713,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3,Pvt Ltd,0,17,0.0,0.0,0,1,1
13574,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,Pvt Ltd,1,316,0.0,0.125,0,1,0
28010,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,2,3,Public Sector,2,35,1.0,0.6666666666666666,1,0,0
7409,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,3,40,0.0,0.13636363636363635,0,0,1
26693,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,2,Unknown,4,72,1.0,0.8,0,0,0
3267,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,10,2,Unknown,2,48,0.0,0.18181818181818182,0,0,1
4513,city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,17,3,Pvt Ltd,2,150,0.0,0.1111111111111111,0,0,1
23184,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,4,12,0.0,0.18181818181818182,0,0,1
27514,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,18,4,Public Sector,5,45,0.0,0.2631578947368421,0,0,1
22079,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,2,Unknown,3,112,1.0,0.13636363636363635,0,0,1
2253,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,2,Unknown,2,14,0.0,0.25,0,0,0
3922,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,19,2,Unknown,1,6,0.0,0.05,0,1,1
3063,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,2,Pvt Ltd,1,47,0.0,0.09090909090909091,0,1,1
31601,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,1,166,0.0,0.045454545454545456,0,1,1
26625,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,0,1,Pvt Ltd,1,54,1.0,1.0,1,1,0
28655,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,5,2,Pvt Ltd,1,34,0.0,0.16666666666666666,0,1,0
1966,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,1,20,0.0,0.045454545454545456,0,1,1
28063,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,3,Pvt Ltd,2,48,0.0,0.09090909090909091,0,0,1
10614,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,Pvt Ltd,2,35,0.0,0.13333333333333333,0,0,1
10578,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,2,Unknown,0,7,1.0,0.0,1,1,0
22130,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,2,Pvt Ltd,3,106,0.0,0.3333333333333333,0,0,0
30137,city_10,0.895,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,1,124,0.0,0.2,0,1,0
28884,city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,3,Pvt Ltd,4,29,0.0,0.4444444444444444,0,0,0
31998,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,5,NGO,1,11,0.0,0.16666666666666666,0,1,0
2564,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,7,Pvt Ltd,2,12,0.0,0.1,0,0,1
1584,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,15,3,Public Sector,5,70,0.0,0.3125,0,0,1
9309,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21,6,Public Sector,5,41,0.0,0.22727272727272727,0,0,1
6031,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,3,Funded Startup,1,78,1.0,0.125,0,1,0
22401,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,7,Pvt Ltd,2,148,1.0,0.16666666666666666,0,0,1
24575,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,3,Pvt Ltd,2,56,0.0,0.14285714285714285,0,0,1
21367,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,5,3,NGO,4,18,0.0,0.6666666666666666,0,0,0
4848,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,2,Funded Startup,1,44,0.0,0.3333333333333333,1,1,0
19275,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,111,0.0,0.22727272727272727,0,0,1
21485,city_28,0.939,Unknown,No relevent experience,Full time course,High School,STEM,4,2,Unknown,1,2,0.0,0.2,0,1,0
105,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,13,3,Funded Startup,3,59,0.0,0.21428571428571427,0,0,1
16421,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,0,NGO,1,33,1.0,0.3333333333333333,1,1,0
30335,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0,2,Early Stage Startup,1,32,1.0,1.0,1,1,0
27552,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6,2,Unknown,1,45,1.0,0.14285714285714285,0,1,0
17493,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,0,Pvt Ltd,2,129,0.0,0.25,0,0,0
31293,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,1,44,0.0,0.045454545454545456,0,1,1
16751,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,5,2,Unknown,1,158,1.0,0.16666666666666666,0,1,0
13763,city_173,0.878,Unknown,No relevent experience,no_enrollment,Masters,STEM,1,2,Unknown,1,18,1.0,0.5,1,1,0
4025,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,0,133,0.0,0.0,0,1,0
16508,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,3,0,Early Stage Startup,0,42,0.0,0.0,0,1,0
27644,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1,Pvt Ltd,1,57,0.0,0.045454545454545456,0,1,1
24694,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,4,Pvt Ltd,4,158,0.0,0.25,0,0,1
11472,city_100,0.887,Male,No relevent experience,Full time course,High School,STEM,6,2,Unknown,0,18,0.0,0.0,0,1,0
21583,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,7,6,Public Sector,0,9,0.0,0.0,0,1,0
11414,city_75,0.939,Female,No relevent experience,Full time course,High School,STEM,6,2,Unknown,0,70,0.0,0.0,0,1,0
138,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,21,0,Early Stage Startup,2,148,0.0,0.09090909090909091,0,0,1
2771,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,0,Early Stage Startup,3,290,0.0,0.5,0,0,0
21035,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,13,2,Pvt Ltd,3,75,0.0,0.21428571428571427,0,0,1
22869,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,21,0,Pvt Ltd,5,6,0.0,0.22727272727272727,0,0,1
13792,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,1,26,1.0,0.14285714285714285,0,1,0
10691,city_99,0.915,Female,No relevent experience,Full time course,Graduate,Business Degree,1,2,Unknown,1,40,0.0,0.5,1,1,0
18450,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,4,4,Pvt Ltd,4,18,0.0,0.8,0,0,0
5543,city_165,0.903,Male,No relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,0,178,1.0,0.0,0,1,0
4297,city_75,0.939,Male,No relevent experience,Full time course,High School,STEM,4,2,Pvt Ltd,0,40,0.0,0.0,0,1,0
14032,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,3,Pvt Ltd,4,14,1.0,0.6666666666666666,0,0,0
14888,city_152,0.698,Unknown,No relevent experience,no_enrollment,Graduate,STEM,0,2,Unknown,1,40,0.0,1.0,1,1,0
10448,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,1,34,0.0,0.2,0,1,0
26788,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,4,Public Sector,5,58,0.0,0.29411764705882354,0,0,1
26751,city_74,0.579,Unknown,No relevent experience,Part time course,Primary School,STEM,11,3,Pvt Ltd,1,14,1.0,0.08333333333333333,0,1,1
20621,city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,2,5,Unknown,2,76,0.0,0.6666666666666666,1,0,0
25597,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,3,Pvt Ltd,2,190,0.0,0.16666666666666666,0,0,1
1837,city_75,0.939,Unknown,Has relevent experience,Part time course,High School,STEM,21,1,Pvt Ltd,2,51,0.0,0.09090909090909091,0,0,1
13388,city_152,0.698,Male,No relevent experience,Full time course,Graduate,Humanities,3,2,Unknown,0,15,0.0,0.0,0,1,0
27904,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,3,Pvt Ltd,5,126,0.0,0.4166666666666667,0,0,1
27893,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,2,1,Unknown,1,174,1.0,0.3333333333333333,1,1,0
7250,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,0,Pvt Ltd,5,124,0.0,0.22727272727272727,0,0,1
12365,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,7,Pvt Ltd,1,48,1.0,0.25,0,1,0
6252,city_36,0.893,Male,No relevent experience,Full time course,Graduate,STEM,8,0,Pvt Ltd,0,312,0.0,0.0,0,1,0
3753,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6,2,Pvt Ltd,4,312,0.0,0.5714285714285714,0,0,0
21048,city_90,0.698,Unknown,No relevent experience,no_enrollment,Primary School,STEM,0,2,Unknown,1,198,0.0,1.0,1,1,0
28344,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5,Pvt Ltd,1,102,0.0,0.2,0,1,0
16365,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,2,Pvt Ltd,1,32,0.0,0.2,0,1,0
683,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,2,Pvt Ltd,3,15,0.0,0.23076923076923078,0,0,1
28057,city_141,0.763,Unknown,Has relevent experience,no_enrollment,High School,STEM,3,2,Unknown,1,6,0.0,0.25,0,1,0
19301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,1,20,0.0,0.14285714285714285,0,1,0
22046,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Pvt Ltd,5,26,0.0,0.22727272727272727,0,0,1
16016,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,3,Pvt Ltd,2,12,0.0,0.09090909090909091,0,0,1
33325,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Public Sector,1,102,0.0,0.045454545454545456,0,1,1
17331,city_83,0.923,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21,3,Pvt Ltd,1,121,0.0,0.045454545454545456,0,1,1
12045,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,STEM,3,2,Unknown,0,94,0.0,0.0,0,1,0
10593,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,Funded Startup,1,32,0.0,0.06666666666666667,0,1,1
